2025-06-10 13:49:07,196 INFO    StreamThr :1891342 [internal.py:wandb_internal():86] W&B internal server running at pid: 1891342, started at: 2025-06-10 13:49:07.196266
2025-06-10 13:49:07,197 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: status
2025-06-10 13:49:07,198 INFO    WriterThread:1891342 [datastore.py:open_for_write():87] open: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/run-pka8h8ls.wandb
2025-06-10 13:49:07,199 DEBUG   SenderThread:1891342 [sender.py:send():379] send: header
2025-06-10 13:49:07,201 DEBUG   SenderThread:1891342 [sender.py:send():379] send: run
2025-06-10 13:49:07,682 INFO    SenderThread:1891342 [dir_watcher.py:__init__():211] watching files in: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files
2025-06-10 13:49:07,682 INFO    SenderThread:1891342 [sender.py:_start_run_threads():1124] run started: pka8h8ls with start time 1749563347.195932
2025-06-10 13:49:07,686 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: check_version
2025-06-10 13:49:07,687 DEBUG   SenderThread:1891342 [sender.py:send_request():406] send_request: check_version
2025-06-10 13:49:07,754 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: run_start
2025-06-10 13:49:07,765 DEBUG   HandlerThread:1891342 [system_info.py:__init__():26] System info init
2025-06-10 13:49:07,765 DEBUG   HandlerThread:1891342 [system_info.py:__init__():41] System info init done
2025-06-10 13:49:07,765 INFO    HandlerThread:1891342 [system_monitor.py:start():194] Starting system monitor
2025-06-10 13:49:07,765 INFO    SystemMonitor:1891342 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-06-10 13:49:07,765 INFO    HandlerThread:1891342 [system_monitor.py:probe():214] Collecting system info
2025-06-10 13:49:07,766 INFO    SystemMonitor:1891342 [interfaces.py:start():190] Started cpu monitoring
2025-06-10 13:49:07,766 INFO    SystemMonitor:1891342 [interfaces.py:start():190] Started disk monitoring
2025-06-10 13:49:07,767 INFO    SystemMonitor:1891342 [interfaces.py:start():190] Started gpu monitoring
2025-06-10 13:49:07,767 INFO    SystemMonitor:1891342 [interfaces.py:start():190] Started memory monitoring
2025-06-10 13:49:07,768 INFO    SystemMonitor:1891342 [interfaces.py:start():190] Started network monitoring
2025-06-10 13:49:07,775 DEBUG   HandlerThread:1891342 [system_info.py:probe():150] Probing system
2025-06-10 13:49:07,777 DEBUG   HandlerThread:1891342 [system_info.py:_probe_git():135] Probing git
2025-06-10 13:49:07,782 DEBUG   HandlerThread:1891342 [system_info.py:_probe_git():143] Probing git done
2025-06-10 13:49:07,782 DEBUG   HandlerThread:1891342 [system_info.py:probe():198] Probing system done
2025-06-10 13:49:07,782 DEBUG   HandlerThread:1891342 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-44-generic-x86_64-with-glibc2.38', 'python': '3.11.0', 'heartbeatAt': '2025-06-10T13:49:07.775834', 'startedAt': '2025-06-10T13:49:07.193761', 'docker': None, 'cuda': None, 'args': ('--num-gpus', '1', '--config-file', 'configs/ceiling_painting/swin/oneformer_swin_large_bs2_10ep.yaml', 'OUTPUT_DIR', 'outputs/ceiling_swin_large', 'WANDB.NAME', 'ceiling_swin_large'), 'state': 'running', 'program': '/home/ra78lof/consulting_pro/OneFormer/train_net.py', 'codePathLocal': 'train_net.py', 'codePath': 'train_net.py', 'git': {'remote': 'https://github.com/SHI-Labs/OneFormer', 'commit': '4962ef6a96ffb76a76771bfa3e8b3587f209752b'}, 'email': 'yecanlee@yahoo.com', 'root': '/home/ra78lof/consulting_pro/OneFormer', 'host': 'LMMISTA-biostat', 'username': 'ra78lof', 'executable': '/home/ra78lof/anaconda3/envs/fcclip/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2719.0285, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3371.472, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 4340.186, 'min': 2200.0, 'max': 3400.0}, {'current': 3969.973, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2800.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3603.093, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3594.794, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2875.122, 'min': 2200.0, 'max': 3400.0}, {'current': 2876.956, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}, {'current': 4791.792, 'min': 2200.0, 'max': 3400.0}, {'current': 3851.563, 'min': 2200.0, 'max': 3400.0}, {'current': 3849.977, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 1759.3491401672363, 'used': 798.1687698364258}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.70907211303711}}
2025-06-10 13:49:07,782 INFO    HandlerThread:1891342 [system_monitor.py:probe():224] Finished collecting system info
2025-06-10 13:49:07,782 INFO    HandlerThread:1891342 [system_monitor.py:probe():227] Publishing system info
2025-06-10 13:49:07,782 DEBUG   HandlerThread:1891342 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-06-10 13:49:08,683 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/conda-environment.yaml
2025-06-10 13:49:09,298 DEBUG   HandlerThread:1891342 [system_info.py:_save_conda():222] Saving conda packages done
2025-06-10 13:49:09,298 DEBUG   HandlerThread:1891342 [system_info.py:_save_code():44] Saving code
2025-06-10 13:49:09,300 DEBUG   HandlerThread:1891342 [system_info.py:_save_code():65] Saving code done
2025-06-10 13:49:09,300 DEBUG   HandlerThread:1891342 [system_info.py:_save_patches():82] Saving git patches
2025-06-10 13:49:09,366 DEBUG   HandlerThread:1891342 [system_info.py:_save_patches():124] Saving git patches done
2025-06-10 13:49:09,366 INFO    HandlerThread:1891342 [system_monitor.py:probe():229] Finished publishing system info
2025-06-10 13:49:09,369 DEBUG   SenderThread:1891342 [sender.py:send():379] send: files
2025-06-10 13:49:09,369 INFO    SenderThread:1891342 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2025-06-10 13:49:09,369 INFO    SenderThread:1891342 [sender.py:_save_file():1390] saving file code/train_net.py with policy now
2025-06-10 13:49:09,369 INFO    SenderThread:1891342 [sender.py:_save_file():1390] saving file diff.patch with policy now
2025-06-10 13:49:09,439 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: python_packages
2025-06-10 13:49:09,439 DEBUG   SenderThread:1891342 [sender.py:send_request():406] send_request: python_packages
2025-06-10 13:49:09,439 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: stop_status
2025-06-10 13:49:09,439 DEBUG   SenderThread:1891342 [sender.py:send_request():406] send_request: stop_status
2025-06-10 13:49:09,440 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: internal_messages
2025-06-10 13:49:09,680 DEBUG   SenderThread:1891342 [sender.py:send():379] send: telemetry
2025-06-10 13:49:09,683 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/conda-environment.yaml
2025-06-10 13:49:09,684 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/diff.patch
2025-06-10 13:49:09,684 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/output.log
2025-06-10 13:49:09,684 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/wandb-metadata.json
2025-06-10 13:49:09,684 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/code/train_net.py
2025-06-10 13:49:09,684 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/requirements.txt
2025-06-10 13:49:09,684 INFO    Thread-12 :1891342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ra78lof/consulting_pro/OneFormer/wandb/run-20250610_134907-pka8h8ls/files/code
2025-06-10 13:49:09,947 INFO    wandb-upload_0:1891342 [upload_job.py:push():131] Uploaded file /tmp/tmp8cl82e4nwandb/bx8ojb4r-wandb-metadata.json
2025-06-10 13:49:09,995 INFO    wandb-upload_2:1891342 [upload_job.py:push():131] Uploaded file /tmp/tmp8cl82e4nwandb/i7ljt471-diff.patch
2025-06-10 13:49:10,027 INFO    wandb-upload_1:1891342 [upload_job.py:push():131] Uploaded file /tmp/tmp8cl82e4nwandb/gb6ohpkj-code/train_net.py
2025-06-10 13:49:11,242 DEBUG   SenderThread:1891342 [sender.py:send():379] send: exit
2025-06-10 13:49:11,242 INFO    SenderThread:1891342 [sender.py:send_exit():586] handling exit code: 1
2025-06-10 13:49:11,242 INFO    SenderThread:1891342 [sender.py:send_exit():588] handling runtime: 3
2025-06-10 13:49:11,244 INFO    SenderThread:1891342 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-06-10 13:49:11,244 INFO    SenderThread:1891342 [sender.py:send_exit():594] send defer
2025-06-10 13:49:11,244 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: defer
2025-06-10 13:49:11,244 INFO    HandlerThread:1891342 [handler.py:handle_request_defer():172] handle defer: 0
2025-06-10 13:49:11,244 DEBUG   SenderThread:1891342 [sender.py:send_request():406] send_request: defer
2025-06-10 13:49:11,244 INFO    SenderThread:1891342 [sender.py:send_request_defer():610] handle sender defer: 0
2025-06-10 13:49:11,244 INFO    SenderThread:1891342 [sender.py:transition_state():614] send defer: 1
2025-06-10 13:49:11,244 DEBUG   HandlerThread:1891342 [handler.py:handle_request():146] handle_request: defer
2025-06-10 13:49:11,244 INFO    HandlerThread:1891342 [handler.py:handle_request_defer():172] handle defer: 1
2025-06-10 13:49:11,244 DEBUG   SenderThread:1891342 [sender.py:send_request():406] send_request: defer
